Content,cleaned_content,label,label_name
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from ip_addr at mon jul,0,Normal
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from ip_addr at tue jul,0,Normal
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from ip_addr at tue jul,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005,connection from ip_addr at wed jul,0,Normal
restart.,restart,0,Normal
syslogd startup succeeded,syslogd startup succeeded,0,Normal
"klogd 1.4.1, log source = /proc/kmsg started.",klogd log source proc kmsg started,0,Normal
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,linux version bhcompile hostname hostname gcc version num red hat linux sat may edt,0,Normal
BIOS-provided physical RAM map:,bios provided physical ram map,0,Normal
BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),bios e num a usable,0,Normal
BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),bios e f num reserved,0,Normal
BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),bios e num eae usable,0,Normal
BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),bios e eae num reserved,0,Normal
BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),bios e ffb num reserved,0,Normal
0MB HIGHMEM available.,mb highmem available,0,Normal
126MB LOWMEM available.,mb lowmem available,0,Normal
zapping low mappings.,zapping low mappings,0,Normal
klogd startup succeeded,klogd startup succeeded,0,Normal
On node 0 totalpages: 32430,on node totalpages num,0,Normal
"DMA zone: 4096 pages, LIFO batch:1",dma zone pages lifo batch,0,Normal
"Normal zone: 28334 pages, LIFO batch:6",normal zone num pages lifo batch,0,Normal
irqbalance startup succeeded,irqbalance startup succeeded,0,Normal
"HighMem zone: 0 pages, LIFO batch:1",highmem zone pages lifo batch,0,Normal
DMI 2.3 present.,dmi present,0,Normal
ACPI disabled because your bios is from 2000 and too old,acpi disabled because your bios is from and too old,0,Normal
You can enable it with acpi=force,you can enable it with acpi force,0,Normal
Built 1 zonelists,built zonelists,0,Normal
Kernel command line: ro root=LABEL=/ rhgb quiet,kernel command line ro root label rhgb quiet,0,Normal
mapped 4G/4G trampoline to ffff3000.,mapped g g trampoline to ffff,0,Normal
Initializing CPU#0,initializing cpu,0,Normal
"CPU 0 irqstacks, hard=02345000 soft=02344000",cpu irqstacks hard num soft num,0,Normal
portmap startup succeeded,portmap startup succeeded,0,Normal
PID hash table entries: 512 (order 9: 4096 bytes),pid hash table entries order bytes,0,Normal
Detected 731.219 MHz processor.,detected mhz processor,0,Normal
Version 1.0.6 Starting,version starting,0,Normal
Using tsc for high-res timesource,using tsc for high res timesource,0,Normal
rpc.statd startup succeeded,hostname startup succeeded,0,Normal
Console: colour VGA+ 80x25,console colour vga hex_val,0,Normal
"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",memory k k available k kernel code k reserved k data k init k highmem,0,Normal
Calibrating delay loop... 1445.88 BogoMIPS,calibrating delay loop bogomips,0,Normal
Security Scaffold v1.0.0 initialized,security scaffold v initialized,0,Normal
SELinux:  Initializing.,selinux initializing,0,Normal
SELinux:  Starting in permissive mode,selinux starting in permissive mode,0,Normal
"There is already a security framework initialized, register_security failed.",there is already a security framework initialized register_security failed,1,Anomaly
Failure registering capabilities with the kernel,failure registering capabilities with the kernel,1,Anomaly
selinux_register_security:  Registering secondary module capability,selinux_register_security registering secondary module capability,0,Normal
Capability LSM initialized,capability lsm initialized,0,Normal
rpc.idmapd startup succeeded,hostname startup succeeded,0,Normal
"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",dentry cache hash table entries num order num bytes,0,Normal
"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",inode cache hash table entries order num bytes,0,Normal
"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",mount cache hash table entries order bytes,0,Normal
"CPU: L1 I cache: 16K, L1 D cache: 16K",cpu l i cache k l d cache k,0,Normal
CPU: L2 cache: 256K,cpu l cache k,0,Normal
Intel machine check architecture supported.,intel machine check architecture supported,0,Normal
Intel machine check reporting enabled on CPU#0.,intel machine check reporting enabled on cpu,0,Normal
CPU: Intel Pentium III (Coppermine) stepping 06,cpu intel pentium iii coppermine stepping,0,Normal
Enabling fast FPU save and restore... done.,enabling fast fpu save and restore done,0,Normal
Enabling unmasked SIMD FPU exception support... done.,enabling unmasked simd fpu exception support done,1,Anomaly
Checking 'hlt' instruction... OK.,checking hlt instruction ok,0,Normal
Initializing random number generator:  succeeded,initializing random number generator succeeded,0,Normal
POSIX conformance testing by UNIFIX,posix conformance testing by unifix,0,Normal
NET: Registered protocol family 16,net registered protocol family,0,Normal
"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",pci pci bios revision entry at hex_val last bus,0,Normal
PCI: Using configuration type 1,pci using configuration type,0,Normal
mtrr: v2.0 (20020519),mtrr v num,0,Normal
ACPI: Subsystem revision 20040326,acpi subsystem revision num,0,Normal
ACPI: Interpreter disabled.,acpi interpreter disabled,0,Normal
Linux Plug and Play Support v0.97 (c) Adam Belay,linux plug and play support v c adam belay,0,Normal
Starting pcmcia:  succeeded,starting pcmcia succeeded,0,Normal
usbcore: registered new driver usbfs,usbcore registered new driver usbfs,0,Normal
usbcore: registered new driver hub,usbcore registered new driver hub,0,Normal
ACPI: ACPI tables contain no PCI IRQ routing entries,acpi acpi tables contain no pci irq routing entries,0,Normal
PCI: Invalid ACPI-PCI IRQ routing table,pci invalid acpi pci irq routing table,1,Anomaly
PCI: Probing PCI hardware,pci probing pci hardware,0,Normal
PCI: Probing PCI hardware (bus 00),pci probing pci hardware bus,0,Normal
Transparent bridge - 0000:00:1e.0,transparent bridge e,0,Normal
PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,pci using irq router piix ich at f,0,Normal
apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),apm bios version flags hex_val driver version ac,0,Normal
audit: initializing netlink socket (disabled),audit initializing netlink socket disabled,0,Normal
kernel.core_uses_pid = 1,kernel core_uses_pid,0,Normal
HCI daemon ver 2.4 started,hci daemon ver started,0,Normal
hcid startup succeeded,hcid startup succeeded,0,Normal
audit(1122475266.4294965305:0): initialized,audit hostname initialized,0,Normal
Setting network parameters:  succeeded,setting network parameters succeeded,0,Normal
sdpd startup succeeded,sdpd startup succeeded,0,Normal
sdpd v1.5 started,sdpd v started,0,Normal
"Total HugeTLB memory allocated, 0",total hugetlb memory allocated,0,Normal
Bringing up loopback interface:  succeeded,bringing up loopback interface succeeded,0,Normal
